wikidata_id,phd_en,phd_de,phd_nl,phd_sv,phd_fr,phd_es,phd_it,phd_pt,phd_ru,phd_pl,phd_uk,phd_sr
Q2492,7.8380548554954474,8.488085293929407,9.69210614759956,9.561343453652494,8.566010507950002,8.60961652750193,8.198538023464149,7.94276396966802,9.638765792197317,8.610281955133349,8.518268703141274,7.718652363326934
Q40096,9.749905257569631,11.088611826065891,10.4058784461374,9.094910732471146,8.504490177049313,9.094212816934743,9.46679745953615,8.98754755422173,7.9424706079962,10.021943896277977,8.775776826194946,7.7363971423909375
Q19697,7.883333467035765,7.66633239032894,8.519155272422346,7.875031874082188,7.2777157152172585,6.447411648811561,7.355901100414128,7.687435643399399,7.970073799671542,8.151145372720165,8.199777264509741,7.517293258726291
Q134180,7.805336835608767,9.169687744145206,8.715864476893302,8.351115678377706,9.414622836475107,8.826616850196588,8.894071781714088,9.244894394762824,10.861995516766955,9.643037830039669,8.23941399662017,7.191547755916164
Q327681,9.435552226888202,11.735991170626562,9.381744179816355,10.230841241986235,8.657156252083592,9.178858060336717,9.669309349635565,9.780814916244536,10.014474062010503,9.940976643066952,8.821708183113788,8.446742046112147
Q164562,10.405625924293235,10.007668092336422,10.231083740263582,9.298587436197694,9.40598831450099,9.384544650948568,9.500406384080796,9.022131542798672,8.864307140637198,10.484283171831459,8.638575334514194,7.498949014200558
Q124255,9.640490150621998,8.225025320873225,8.083250810034594,9.014105987019352,8.42097030760001,8.868578848751653,8.579630627910008,8.622090146550036,9.51223723416623,8.756205999744918,10.016014998108906,8.48152914837594
Q12143,9.115660302472318,9.052793274138965,9.115267620660273,9.92515848973367,8.855642819765867,9.567344872373294,9.219811334734022,9.44170181281196,10.919561021953765,8.928971166956206,8.630917409586583,8.42097434210976
Q188951,7.323108716074176,7.485781707835361,8.17946730490332,7.954727014642247,6.400368287288812,7.059960834218597,7.587735719808126,7.524453671759192,8.721900829376901,8.364665246215262,7.758648578345281,6.366804773573472
Q1042,8.779430771319245,9.628676046637677,9.037392575503272,8.880620546096523,8.164440499481012,8.822530197692,8.97151370220117,8.773265627746465,9.616575954561657,9.952846047264464,9.280098627715878,8.35936047824075
Q42240,8.421246746893441,9.373717938642558,9.022006787449651,8.789118192548031,8.1472638862959,8.946789165379569,8.722923434009273,9.338167683423826,9.03460262691508,9.460885781159261,7.08763817048631,7.892871932910942
Q199960,7.480463879283287,7.648341676859865,8.337323501491008,8.464452422624712,7.954860376945074,7.689547440074319,7.412263035830401,7.926179063901603,8.449333631850992,8.313881122567395,8.805031950780608,8.777484802836138
Q872181,7.828313584376835,9.376168447169288,9.023944546712457,8.026312331912312,8.440713603750584,7.791453240507795,8.534961224009301,8.347236127017013,7.937939471964564,9.371187878345332,8.625780773230977,7.304898459877446
Q7311,7.319073916375171,8.135843729326824,7.128155109829712,7.637542372469945,6.99757166529673,7.195647663965746,7.1353837905448785,7.234029075317015,7.501350123607652,8.138303913315182,8.11431603985203,7.420045231216182
Q31,8.96740379934199,9.775469996840776,10.073553057362021,9.123572608602931,9.439948823213117,8.193141437713487,8.460302669929773,8.600431694376367,9.658592358714756,10.084580760149247,9.229309043919674,7.792955840415564
Q80839,7.246341706951938,7.568969044898395,8.870267191066201,7.791462487054763,7.636847604898847,7.526482080338841,8.072441400542509,6.916721581122576,8.11127209404014,8.439789936064727,8.697954533249893,7.501485573750801
Q654136,6.925278940008244,7.629193715858037,7.739931402389609,7.5281619975221865,6.518980783631377,6.9724370872979184,6.369668184586664,6.621097727688869,7.360669907480271,7.912021295702074,8.996280092275237,8.227865618690041
Q162182,8.620697798249857,10.384967688862734,11.812260430622066,9.729037607529703,9.711843469561094,9.393390229641097,9.553844808055166,9.722641853567012,9.929508157099885,9.741956547713206,10.365576821850208,9.181218504985036
Q127920,8.700051388714844,7.455959317817828,9.302459287489292,8.726065032282783,7.3996353983051515,7.195249854460471,7.0512562897790945,6.987600130708713,8.986480709946077,7.258916210238661,7.4190688915110545,7.686135504890858
Q50716,7.883481032567815,8.452973223419027,8.649881126077666,8.602363713484943,8.882912871607402,8.291681458443968,7.93021670720309,7.76315011184983,8.820540826066186,9.232611152622656,7.298357203050864,7.059074229688789
Q382393,7.470084192054718,8.470498712514837,8.335162821695203,8.155037649645337,7.993000625139326,8.453698249817716,8.321335333807578,8.043134651002282,8.153919727940961,8.125788081443767,7.223218527993744,7.402772767689868
Q163666,7.24756214215822,7.346196573850087,8.775352363492535,7.779740341095999,7.32251281276654,7.151417132905423,7.0195655856102945,7.265801796655291,7.692946000496975,7.499395434667446,7.726043076892754,7.397836121258539
Q173684,7.750923632238823,9.187464785207858,8.767086803769718,8.749595570409575,8.119566065653615,8.278898205402363,7.94251980507822,8.351706536428626,9.32416612496148,9.471174232671855,9.326771279404777,7.460437043070121
Q40504,8.656401185395485,9.936053577752418,10.219519044580116,9.726403574592428,8.996471395839066,9.674717292602985,9.285773151184832,10.43145670598607,10.158172028670881,10.53355412055308,9.587104386430417,8.072062407151481
Q132730,6.002802233743363,6.2007310349606515,6.236403822992776,6.142287803558895,5.4350212779900815,6.123105958462332,5.551070650855605,5.715444015112155,6.041582557141726,6.220406523135018,5.9147131062772935,5.646842380819522
Q204996,9.43436123218257,10.155803255119656,10.061408050669598,8.226542750979654,9.912727730397117,9.953968505959446,9.401374929944234,10.362195002566118,9.672732743583298,11.023384249517267,8.675744462388506,8.334709797901924
Q22706,8.02578643490743,7.785264746212713,8.265245968552737,7.803546587836985,7.666610169813541,8.39342399981276,7.961873399206695,8.278376232432239,8.796098486488493,7.740278781759705,7.619603053783574,7.641883783710687
Q397,9.213389774236045,10.934421983166509,10.921261212999685,10.605357676474068,8.924084700550937,8.758675752278366,9.304620638793164,9.209757325182169,9.953736769612053,9.227025314119851,8.667255893756755,8.318211400153738
Q9232,8.435144679094272,8.889545930694894,8.709003150182776,9.004428821761897,7.850529360685983,8.165297067911336,8.09492375303262,9.148239531788763,8.558043804513096,8.279274498936307,7.07032910734183,7.878237614776668
Q3616,8.096302541022004,8.155285479174307,8.201744025381716,8.315316932035861,7.719575807532346,7.600870660481651,7.162440514789628,8.267491715468518,7.8149594348710165,8.445190466271098,7.129056516308247,6.705626903767855
Q161400,8.326425407508914,9.567231062580664,9.898171731660485,8.944502941551045,8.743703426740147,9.43870827352044,9.637016762435373,8.581192452087947,10.377534912252495,10.357188467318323,9.467385078457086,9.55529396347057
Q216762,8.049213727583238,9.702996978038188,9.219999266502144,9.0003967612915,8.020852163709462,7.632686846983848,8.906208160694918,7.717025340608672,7.91735197960289,8.538447322592862,7.745845945984716,7.630566962423504
Q189962,7.7653624803503964,8.800309707360734,9.015499250682483,8.170290167874702,8.277206361071489,8.624339309232468,9.324514620423637,8.957254835585742,8.422127995698899,9.29015508496422,7.756392107773648,7.829827407339649
Q2763,7.127856379559612,7.331504614440889,7.694600285470572,7.110514060664358,6.2857526920574465,6.499816947112597,6.160987700687799,6.446549686191905,6.131922751094633,7.284598118255992,5.976285850171,6.620132049422103
Q965705,7.049068730182914,7.293920522846192,7.237281372686021,7.202586872723231,7.0427186868135445,6.655116891153492,6.506767645611881,6.594032934417191,6.636423551293743,7.183868666312287,7.356304517669891,6.4282578139694335
Q172610,6.936479790271418,7.642207876499767,7.1310350252920465,8.580473350798448,6.352182059272466,6.2436401907247046,6.875359455961266,6.419366065645271,7.302833191843378,6.817244840662047,6.613882322214173,6.61828081650473
Q574641,7.999612166822093,9.193955710018935,9.401701101663768,8.047638568833412,8.352049627238058,8.12094335520817,8.10572760820948,8.051378725506947,9.867927605558428,8.334827932523387,8.504316408622154,7.998663393018644
Q456,9.918367519291143,10.329223374578401,10.00745143098278,10.80436481763729,9.491756157510192,9.660233570286442,9.073874187840438,10.55380124585989,10.847257158157475,10.699279781512638,9.345169689561049,8.32697958859718
Q461651,7.042010674633888,8.156549162344138,8.7762336822774,8.55948815856918,7.481465563369032,7.766999571928237,8.687829259220115,7.97682675698021,8.829726569195017,8.833142943227754,8.086467914777305,7.099902937820904
Q186162,8.286806695588158,8.405754548530536,9.469871289832831,9.147769089883196,8.29535881061658,8.372615260278424,9.029023682465713,8.489479104297278,8.944192228146063,9.32630147460343,8.995627561263047,7.273415148242055
Q495,8.61640461570854,9.326135933738833,11.359016677594052,8.839377735848347,8.642396534915232,8.593569437629991,9.023617776062489,9.616926459608708,10.444683686863025,9.643710128423773,8.405057184082896,8.513021116446474
Q1729,8.495156431671512,9.741566073627983,8.94241378765672,8.612355371929077,9.12713886061286,9.52064845506889,9.058992280804812,9.704908712965768,8.79154902008558,9.469139829637754,8.24713521710646,7.624111817676347
Q20484,7.714315403067416,7.946624236369861,8.250701294999326,8.074840555746743,7.988079434193922,8.442269152376795,7.395427888724011,8.373460459192081,9.300475101283883,8.504531620412195,8.111488159203589,7.992904529874929
Q134430,8.806351329852367,8.797166138355022,8.006770614359596,7.8704541901075125,8.349114349728655,7.823596117730042,8.77784601346505,8.424741772853926,8.826200495979768,8.4588633685095,7.21429121641268,7.03194834625111
Q34661,7.320765171483518,8.67918740921962,9.128408983057202,9.020557009878893,7.882029353115695,7.4620883122185075,8.848746151469188,8.126821626849068,9.914685236499835,9.391321547922235,9.190713996607725,7.775860025991005
Q242758,7.973603484376685,8.829282186688815,8.143883197339937,8.995435849384155,7.982586163632592,8.079765016304195,8.404226640528893,8.25235670705877,8.22135003136483,8.288536428501637,8.231024246251184,7.328342323293804
Q1455,8.34412095857639,8.754112196546398,9.245675832039375,8.088490370557464,7.867721162065021,8.198511176848413,7.761386544307892,7.220523181309636,8.640392959186423,8.879497749130618,8.506990462543229,7.758423573188283
Q187019,8.258804426123039,9.831526797996373,9.903702153539815,8.474172581435761,8.353616511616426,8.005868219054292,7.912894678210881,8.586948319490244,8.440677517172434,9.248748684621686,7.874640180961679,7.862258589635999
Q475689,9.044943471020321,10.332304726892907,10.660048944307523,10.396575561731687,9.253861465992568,8.602478730691988,9.258865832697346,8.77573096408791,9.784451576907228,9.606557670793485,9.299976247276103,8.803975552227813
Q124086,6.145854257727095,7.826068069577875,7.520161954228783,7.547579979208965,6.642767349216027,6.9564142401446905,6.617721231284793,6.954723621194933,7.4821428612085965,8.154726051463856,9.08265720966635,7.354689683661761
Q17905,7.5293355194271445,9.182945987955716,8.572513592913294,8.585044397642129,7.580564710117533,7.961433222235538,8.53374045727154,8.544987422675135,8.378935763579024,9.621070029887386,8.836649434613516,7.836166846209355
Q219237,8.700011303666635,9.994479579171006,9.040443608594158,10.314187467676273,7.964971838952851,8.429162359139678,8.270129458385755,8.441515879036787,10.22505681135862,9.341120209559305,7.593523191036946,7.481809534146304
Q72911,8.012649600933063,8.542045051704486,8.403146664011656,9.22556045642431,7.287268260891437,8.315493220140555,9.874373458636542,8.53603211950835,7.90421041107753,9.414333517279102,8.019767215544354,6.844402561108388
Q133871,8.476521250060097,8.267589195735749,7.887325673205752,7.800851858178698,8.22469718863758,8.309120315868267,7.583461256126778,7.879726087486251,8.862207501010557,8.567813634369756,7.041484189562018,6.786735205524888
Q58148,8.396646680273214,9.580790197552753,9.181082216712403,9.522539543605662,8.630948166767645,8.750450064649526,9.333839198781558,9.325231817452565,10.703065036935438,9.50162661033885,8.30140848570938,8.303520840348165
Q683592,8.807563624726987,10.714793910400957,9.611093904865468,9.997930030921196,8.71406503382965,9.307492614047549,9.555500546591746,9.16238911911218,10.173143151298063,9.592562513102155,10.585244105374409,8.587346692971344
Q710,7.881381739944532,8.39923623873742,8.019461868907278,8.246573663875685,7.785202913854113,7.682170558121889,7.878861148481849,7.86331681946478,7.9261019360249945,8.279879663941271,8.042145489971986,7.251737375550057
Q243381,8.428548482156755,10.199311365214907,10.222931988447513,10.12279562684346,8.869389218127587,9.399528791377884,8.47644454628153,10.285327966686015,8.933969452836681,9.427323460249072,8.684083941534029,7.827485838344656
Q83488,8.624836872831219,7.770727019615481,9.216834308212851,8.14426648080815,7.4234514948458505,7.7310192916228395,7.962821826822114,7.098553991576703,7.805977529966551,7.669884878331246,7.422447215619699,7.327724135300042
Q9161,8.15543600912213,8.756919720102468,9.00937214146266,8.702217184802109,8.378254237972966,8.692530718744532,9.068475079753208,8.719671011642463,9.391160810292485,9.23384114246493,8.567455924431263,7.624759588069679
Q427523,8.095647175886947,8.883123314313574,9.744453712698977,8.99096481654329,7.740430319980189,8.62933602703397,9.242349965092892,8.058837654041266,8.555846094331145,8.856379693115725,7.922251451191853,7.72676998652193
Q130812,8.978139486510667,10.762729155485927,8.894404540477701,9.157830933293406,8.928308900760902,8.980384581137697,10.105128328202664,9.373973170593342,10.064150319170128,9.349120493338289,8.515684011166345,7.546877105715844
Q3169,8.261624101752822,9.945410398113749,8.996833643674442,8.633581340412992,8.08246078516063,7.860403819352306,8.767853623530497,7.409809119412187,9.670120974968114,8.85485866966655,7.845407621227576,6.8387930843075795
Q186867,8.86955003726598,9.339604133907661,10.287625055115,9.951363382746994,9.050887644737832,8.46605160819127,8.59350506434762,9.0886549746452,10.81287642085914,9.943664317536319,8.706660196659088,8.499702875686655
Q19198,7.673384339035442,9.485414259255837,8.086942747098076,8.670178243294712,8.407624118925828,8.448918399995925,8.413082504937744,9.112140754064027,10.402803853814701,9.34423068089442,8.835306788319608,7.415648280427405
Q38142,8.992424504392337,10.89677654517764,10.846951346671208,9.310524623983909,9.108213735263828,9.193816222008032,9.587499104043983,9.559336282886811,10.286993790126198,11.093828833033202,9.485891297777803,8.643011665713923
Q589894,9.172106465390982,9.469938339398919,9.32847442009579,8.622051713829356,8.048650697121026,9.270310606869689,9.100448953660502,8.26836452334045,10.968435905275431,9.804028012224256,8.856972077194843,8.575204703166602
Q312325,8.225801224147261,7.1872192373951425,8.72325881733453,8.097267342729905,8.058080284488755,6.8675186572869995,7.255893748027369,6.751892035074966,7.110923225012628,6.8685833417899875,6.440995722847826,6.048593905205524
Q47607,7.534395631035162,9.433758382946667,9.388820753892109,8.305385469733702,7.46454588274555,7.876129616531519,8.29787447711862,7.700725349142693,9.244966888266205,9.480542365616214,8.344788309098165,7.530765254025646
Q904,9.841682637865635,10.58418004308536,9.672549109432028,8.89759330925926,8.849619568224815,9.38682988082056,8.591822764386242,9.406486348198012,9.187892487327668,9.604090441756743,8.732542423592966,7.588549948190877
Q37302,8.391483215848135,9.258173401185738,7.9362291740177495,8.834355437948943,8.23312563329567,6.480390689797988,7.175797186557158,7.235066882169369,7.553702684881219,8.128876175886605,7.332599979026662,7.52521171719126
Q919194,8.136505126993766,9.299983638107543,8.618429845108501,8.221817571418324,7.758252730281246,7.580036828744426,7.736351125778957,8.182626733376042,9.035114769054157,9.90596587605172,8.322147140180137,7.832405709354025
Q27079,7.3086784804158516,9.24928467593591,10.37984742867805,9.327335643292798,8.22422600787748,8.451400765704731,8.278517259687355,7.8550497994150525,9.963847580136974,9.245285767691342,8.204106141528534,8.381465973704817
Q724,8.906726198485057,10.547133056867498,9.902923331625802,8.989300657071672,8.850657001376554,8.481184851347107,9.48445020222854,8.334798425537397,8.50551867017205,8.698779492662416,8.732516913964277,7.649508077565611
Q458629,9.72277804074961,10.6294806065413,9.217133852336437,9.614532542570428,9.74274844466807,8.789189485995411,9.16565202895143,9.268959313375243,9.221045647595218,10.232534825914128,8.478156597965043,8.66728474299603
Q133622,7.651217945764581,10.622951665312002,9.92654364688477,9.303478318719264,8.943467409099707,8.390373106027079,9.783726409777874,9.48995532291307,9.812826578874452,9.596426124253652,8.960009265169864,8.275747291441933
Q445455,8.173446563420654,9.163559728067607,7.902094296584199,8.01250164297662,7.957950399999836,8.683685986949811,8.623975179656659,8.963465931473806,8.75308028456109,8.162656754008845,7.558767803573664,7.5949867755906135
Q11455,8.880539454308144,9.857813796835499,7.822803882274252,8.84546184609668,8.313811685525033,9.475107411118744,8.09872310067992,9.27138381174026,9.173197544010605,7.645265510264144,7.9323908271472225,7.841744331771789
Q203937,8.823400581005723,9.867995274228432,10.154997826934652,9.996653056500863,8.514261648841163,8.177843947837985,9.565956342187395,8.760027956922295,9.517440897718684,9.655260432743091,8.594190981407293,7.793283450798094
Q2042,8.28839537337869,9.339311834867132,10.255530420525004,9.582464213033777,8.401753036784596,8.771684132207298,9.43736858107501,9.178789126206235,9.757886452065994,9.242695348114705,9.15559114465129,8.44164484676841
Q590252,9.287304351283527,10.954934833620067,9.416127200394492,10.631757975649439,9.288172205335764,9.839322127645568,8.528292469202428,9.793550492892981,10.566394649686249,12.765693562968275,9.92089454525006,9.163278873646359
Q7742,9.475295656117249,10.214137814325872,10.095029681741675,10.301779670076963,10.16560696264774,10.619212484387464,9.608040351289215,10.03112131605719,9.664107896969398,10.205739420443875,8.287955900345752,7.686369790432384
Q140,7.73693915101981,10.3088001396608,8.565688210727991,9.372062618880223,7.523399402306388,8.258118320971155,8.710066772054473,7.9279235823170735,9.023538811532534,8.96783392170503,9.210869244002865,8.627078205883324
Q162719,8.069089061159596,9.556091314309882,11.182513090694862,8.986567141064842,8.139572427154796,8.47313676408397,8.560683572296183,8.183511505239402,8.08208587331531,10.006551822875279,7.598768515594169,7.513131747716142
Q9215,8.005920518106507,7.421347222567648,7.91148000049025,7.972222292700815,7.68842392737938,7.284326885288389,8.695285528601529,7.740852296941661,9.357019728370044,8.549951301965786,8.419006616074443,7.2691578471331555
Q9158,9.138159946058243,9.602190139534569,8.934428466044542,9.064835269462161,7.6294854228699345,8.270528559091357,7.601201665110748,7.995724775964978,8.429744309849882,9.001665387964954,7.950387348487532,8.226540447144323
Q44279,7.3717287505420455,7.523513430416681,7.444654463455671,7.620193988342475,7.755759757528114,7.812085224219217,7.2808257797661815,7.745920297315687,6.9648685884258725,7.655625722482188,7.377270628011654,6.136952671331929
Q134435,8.570674018328393,7.829000638845092,7.483466906183432,8.11497366448463,8.174940059442985,8.056999456484569,8.509057846446597,8.644281674475382,8.923559419299583,8.711274616274322,8.572431627301595,7.9914400345160415
Q5806,6.2210274541141555,6.653147368327602,7.145803691345082,6.835592914579621,6.395966626458546,6.093443878634986,6.37208753247039,6.600688585146881,7.1498338352931095,6.817489665098753,6.787642024743056,6.2809782657564135
Q200253,8.952390520594298,9.4296943194162,9.115892135343936,9.04435969515917,8.452764330552014,8.492656993707081,9.086210980242525,10.172445719495505,10.225595353342811,9.05605050950752,9.006800497021553,8.752969869871018
Q59534,9.128153984186,9.840673530928166,9.521135343487233,8.950094246892691,9.288437920643126,9.455941362905637,9.48061144448868,9.03420921749152,10.381386454895452,9.412386447527416,9.302997574689373,7.801363079680709
Q164150,8.18004515914815,10.084747768618533,9.522578562789816,8.725608815012535,8.094226148603076,8.960706794902228,8.341315663833115,7.9228475707611015,9.505003921924994,9.212792792566104,9.134468395986087,8.259627281394355
Q143447,7.061853484453273,8.645064357892533,9.379647753726914,8.2303116027183,7.520560450610157,8.479362108243336,8.109064028031398,8.158685618890516,9.302845861097659,8.988835491630649,8.169712610753406,8.113776847004003
Q185802,7.9361329880809,9.752291061616546,9.543620679777941,8.488667121471586,8.369292089538716,8.722935351471351,8.910418720869137,9.037239887079563,10.763339498709122,10.064949566866696,9.516223185545302,8.335741411337128
Q723679,9.60445993834698,10.158679424988582,11.585464803828213,9.712494445881868,9.389294550589486,10.036953006564683,9.362807366817812,10.769470221472348,10.07078980570805,11.354278825063647,8.569540141158894,8.019493294990204
Q203868,6.88749920517961,8.067654610940808,7.860004169320065,8.165883760073195,7.982502947679458,7.781585967490392,8.113746522404835,8.556767736000587,8.536805585816294,8.548715759582867,7.488417984366437,7.426978363394258
Q37105,8.466040703392933,8.303426421604152,7.890290065903759,8.303534471189401,7.562122459926099,7.801872763759402,8.497466119060576,7.59536922736785,8.230189365995084,8.509532885625994,8.438854888337756,6.76270456861522
Q311368,7.576847432916167,7.718480120296013,8.224255476240593,7.88721062381164,7.678680142945465,7.380891653820292,7.6935823523956985,7.413586333130045,8.150246549863768,8.440961027893739,7.827355528472096,8.683629547786081
Q11034,8.106232617692347,8.163514221295284,7.855695007066258,7.63711744728653,7.964347883677884,8.125740663146136,8.290991877619424,8.287688325240277,8.688901382543822,8.22938087060794,9.442111804561714,7.15588009441262
Q1867,8.971289598700565,9.216741286796402,9.170922427725566,8.555453780770613,7.735458759642816,8.09838418631667,8.04908010796841,8.664696796217727,8.038425968581498,9.054409951443885,7.861096292733604,7.362306471348546
Q23548,8.529823823535503,10.264128051697817,9.733448573897316,8.268723436805953,8.128752150841022,8.184443606900395,8.550919848538042,8.583304961869684,9.795834410186645,9.549649859675647,9.032787657877886,8.613112675508242
Q153858,9.200461564441149,9.911496295742364,8.733555455724986,8.292629507634663,7.9430654788134705,8.620113246224781,8.204436426472547,8.029200227889946,9.393703454966532,9.434294225958167,7.5063264943745835,7.0708495203723505
Q9095390,7.871760603942104,8.708502594862873,8.156220518941455,8.774609026714836,8.031714915152818,7.229645593108821,7.464211825907185,8.307457450841449,7.997687777697945,8.67446102906887,7.9508718057085295,7.161156357011882
Q12131,8.410906064905321,7.607898103418818,8.326018173269624,7.30197804336159,8.085980450055583,7.339601529722295,7.877532234381861,7.470932240583121,8.55325940390543,8.470672749876277,7.152606958372027,6.938913110298787
Q176848,7.524375801005834,8.44389004364163,8.059950112947613,8.497128691375604,7.566869226224007,7.845351240777853,8.709320821806308,8.341920035068576,9.014712861039259,8.838927220909357,7.695044985557091,7.952369309043789
Q53001,8.334264403116835,9.459719285204665,8.453638596756116,8.870229868287128,9.130399327180939,9.585085812719464,8.951986665437577,9.218286436891274,8.13916540765894,8.334665826995257,8.047684076788563,7.209791845057505
Q641196,8.399511308313595,8.107012554347941,7.968344598915892,8.569153617283739,7.440382288623507,7.314252724702048,7.278859573398729,7.541353092641152,8.280008631217518,8.043769094474683,7.682071407494166,8.145353176605648
Q10884,8.602940341341997,8.190419389555535,9.55961293290983,9.67172835630143,7.921140333830653,7.2690593052810755,8.171839036924272,7.424367435363479,8.775448097511687,8.13550532323841,7.853629832394946,7.3958476284660915
Q316831,7.740926241167673,9.156246196113138,9.110661498231718,9.682905710278723,8.678980553715082,8.793632407947506,8.705066229724757,8.370980636723349,9.040053280174742,9.207588646954646,8.362792305093889,6.794076495154322
Q485093,8.75369205220597,9.07336044189282,8.78981930577429,8.066853020295696,8.706155684685747,9.187226697632678,8.28944382448043,8.212487043219546,9.804911426731858,9.699758492753253,9.185899791360704,9.127880304339266
Q483027,8.734918347615494,9.595523448023426,8.628753828796038,8.817838501416452,8.014672781325016,7.6211208236123875,8.054377865047936,8.041471872648533,8.06182077878177,8.177415003496664,7.677875677103669,6.852859524425671
Q9106,8.379782662727386,9.904732464939224,9.195884502746505,9.978178972851993,9.40127268002823,9.706385979554492,9.291128021437052,9.236340965161851,9.0203123146929,10.223776038087458,8.944239110239723,7.685069730427557
Q238246,7.638909114413418,9.042305706779278,8.204910016456525,8.972186331630272,7.989485559347758,7.482241269622649,8.57087175125966,7.48330912417327,8.88192681601084,9.347845703436226,10.006752621895366,8.283655005807251
Q40843,8.395972378469416,9.486353582298126,8.738905479967928,9.64957290527278,8.979599957771388,8.945825490856766,8.283895292000528,8.171542596881551,9.524835604384005,9.855480601190445,9.385309987627839,9.608577914236305
Q1943,7.996033595088375,8.95197984250117,8.736711684987462,9.16075610390194,7.386622440915299,7.417403051389529,8.034308425302699,7.71251351247475,9.827311032041354,9.339610386312414,8.686249207352256,7.782639693566785
Q199771,9.012418644352326,8.887000800632359,9.299806151788742,8.5727154160052,8.387523895975516,9.054278755897059,8.736724548447485,8.7125925249506,9.082395615343733,9.044606360082334,9.184262255253289,8.636576992746901
Q4612,7.97818451386252,8.707232586889598,7.8250893539417286,8.11096358155646,8.353741182965404,8.75089322665819,8.616524486768787,8.740524714048554,8.686790604547054,9.240252090920677,8.132975809365433,7.305160464488537
Q83186,8.949667704604401,9.945533852145354,9.941924910229849,9.482137508048648,8.3858801403766,9.20315330999559,8.304644488538925,8.273654222269055,8.831766028805857,10.925096618861255,7.9969146557019615,8.37469040771392
Q582667,8.2185142153368,9.41168913197026,8.731442089072855,8.796698629132313,8.51437969722282,8.31047054669268,8.249830381041908,7.583544786259502,9.209792106262897,10.38230163887051,8.356114284579988,7.731693743479891
Q189783,8.020168065307198,8.610416934295989,9.052911706071844,8.177291663313824,6.850950650740286,8.179222754313482,7.793547891315014,8.16255509267629,8.144260668958696,7.402801741471606,8.62143514785674,7.307634030769237
Q37470,9.708987404548996,10.198124565481603,10.002293631011028,9.382585127354572,8.891876069538709,9.013021625813375,8.86572526941333,9.069285302122296,10.71443442302033,10.159516782878741,9.02044757037239,8.86767615014787
Q170480,8.743302653889444,11.895454874301914,10.834522945609095,9.643789934082584,9.464987886175637,10.020202657250298,10.212283855261346,10.07073323082428,12.342972825279366,12.000948296367525,10.202208681508838,8.438790372557298
Q312571,9.064905548978283,8.20266382339825,9.117450974172861,8.294209635449583,8.082371441896985,8.125268719533684,8.905272205198461,8.656120121342056,8.681755526661295,8.93503627912052,9.327304814002657,8.024660368014521
Q25277,8.06434043384483,8.721479505356623,8.893503350281906,8.845315317146905,7.81333862042655,7.825980044835411,8.334803227809763,8.26871576733169,9.41916716825027,9.250336337084576,8.550110635794145,8.741301325396007
Q217073,8.654461215999092,10.398827610545395,9.458781970522736,9.889014222667255,9.18267188651851,8.817289455400923,10.209031884621918,9.478575691929613,10.667948834358825,9.432887947757303,9.16979387051706,8.452938848552613
Q40317,7.709521789747232,7.6257501621800765,7.838050677907997,8.311464748721125,8.111247749772787,7.285997562732988,7.85674500266561,7.744428032445246,9.224069628694192,8.114899470275422,8.573367384362717,8.052022060525685
Q502781,7.531312421380173,8.9067858816805,8.404464122248806,9.087040566486372,7.3500881056905785,8.36916470009727,7.428140552381069,8.06286286360035,8.696197237835213,9.012629150102414,8.319450074091822,8.79053422270106
Q740417,7.054645785784638,8.037407990535169,8.08321296254327,7.2744064642223725,6.993663434626216,7.125929029781644,7.12582433210522,7.336821805208645,7.66122590656138,8.008759814477378,6.853412204312915,6.728633631460583
Q48277,8.780314593604674,9.689082253735856,9.085257198360907,9.625646035214656,9.026524536562816,8.213405475982684,8.377160341732337,7.610654454584415,8.630077791749459,9.17417163285026,8.353211329109058,8.677960626488295
Q48438,9.15243169966336,8.497359341690334,9.209618190124145,8.843515663929432,9.527127034768375,8.784724409372982,8.79213405065551,9.67497824529317,9.297546484046602,10.411632347106273,9.602742813769243,7.615995410142053
Q103474,9.208167264583896,9.716633818676316,9.895606082838206,9.02644961520668,9.34813430121979,9.908483589914438,9.901360063319151,8.990011404030604,10.682942343201873,10.743342871874315,9.111559772158852,9.213511066810552
Q1370,7.790778617333271,9.2382388684255,8.716499650549506,8.10984459320425,7.8214540931835534,7.252423313758844,8.455286548814518,7.319718855275376,8.321754251349223,8.185915824742185,7.9576743722069425,7.29965933199092
Q22732,8.73550326870995,10.305671100127393,9.858140768004175,10.674231070776031,9.505710933617866,9.220242444968545,10.300982110265512,10.357621984181224,10.0522487734995,10.895450968009671,8.272379183361336,9.398772188394217
Q179530,7.385177708875526,9.497140654536588,9.496116985094533,8.983871152449645,8.17058459964312,8.8679150495268,8.621353537698388,8.680467102749237,9.381668444661958,9.31604246913233,8.182489277237057,7.753787802818611
Q148,7.839367486768512,8.155910463694774,8.388960372980149,8.156355917525921,7.521074124720771,8.03619287677335,7.567817151383177,7.694472602269699,7.992398512878947,8.491677338921649,7.633826164051714,7.139305336485794
Q323862,9.188381237631427,10.117415150605533,9.665209776392057,8.815352158525469,8.995599710045415,9.61287757973647,10.43817957622105,9.237887301503894,10.812603293133073,10.078381433030009,8.284803054358301,7.387574344154833
Q12892,8.89563015502059,9.631674511473573,9.584027572599718,8.888032053771319,8.399735292635834,8.819563325233062,8.975070180666602,8.86309820718152,10.917847718868968,9.473763248016938,7.755054431780403,7.801196169033294
